game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
2,46,0,"[[4, 5], [3, 4]]","[3, 4]",5,0.433,0.9609,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
2,47,1,"[[2, 5], [4, 3]]","[4, 3]",2,0.1297,0.9688,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
3,0,0,"[[6, 1], [5, 0]]","[5, 0]",83,25.279,0.8147,0,0,greedy,3,opening,False,0,0.0,False
3,1,1,"[[1, 0], [2, 1]]","[2, 1]",85,19.6333,0.8103,0,0,greedy,3,opening,False,0.0,0.0,True
3,2,0,"[[5, 0], [4, 1]]","[4, 1]",107,28.3489,0.791,0,1.0,greedy,3,opening,False,0.0,0.0,False
3,3,1,"[[0, 1], [1, 0]]","[1, 0]",90,23.5095,0.8242,0,1.0,greedy,3,opening,False,0.0,0.0,True
3,4,0,"[[4, 1], [3, 2]]","[3, 2]",111,29.5229,0.8073,0,1.0,greedy,3,opening,False,0.0,0.0,False
3,5,1,"[[2, 1], [4, 3]]","[4, 3]",16,3.8028,0.75,0,1.0,greedy,3,opening,True,0.0,0.0,False
3,6,0,"[[6, 3], [5, 4]]","[5, 4]",162,48.8017,0.6384,0,1.0,greedy,3,opening,False,0.0,0.0,False
3,7,1,"[[1, 2], [2, 1]]","[2, 1]",77,17.2281,0.8496,0,1.0,greedy,3,opening,False,0.0,0.0,True
3,8,0,"[[5, 4], [3, 2]]","[3, 2]",10,3.2425,0.8438,0,1.0,greedy,3,opening,False,0.0,0.0,False
3,9,1,"[[2, 1], [4, 3]]","[4, 3]",16,4.7469,0.75,-11,1.0,greedy,3,opening,False,0.0,0.0,False
3,10,0,"[[6, 7], [5, 6]]","[5, 6]",144,38.9106,0.6786,-11,14.0,greedy,3,opening,True,0,0.0,False
3,11,1,"[[4, 3], [5, 4]]","[5, 4]",134,41.0821,0.7383,-11,14.0,greedy,3,opening,False,0.0,0.0,True
3,12,0,"[[6, 5], [4, 3]]","[4, 3]",24,3.7799,0.625,-11,14.0,greedy,3,opening,False,0.0,0.0,False
3,13,1,"[[0, 3], [1, 2]]","[1, 2]",82,15.4748,0.7865,-22,14.0,greedy,3,opening,False,0.0,0.0,True
3,14,0,"[[5, 6], [4, 5]]","[4, 5]",165,40.3752,0.7656,-22,14.0,greedy,3,opening,False,0.0,0.0,False
3,15,1,"[[1, 0], [2, 1]]","[2, 1]",89,19.927,0.8013,-22,14.0,greedy,3,opening,True,1.0,0.0,True
3,16,0,"[[4, 5], [3, 6]]","[3, 6]",275,64.1458,0.6094,-22,15.0,greedy,3,opening,False,0.0,0.0,False
3,17,1,"[[1, 6], [2, 7]]","[2, 7]",99,53.4141,0.779,-22,15.0,greedy,3,opening,False,0.0,0.0,True
3,18,0,"[[3, 6], [2, 5]]","[2, 5]",104,82.5732,0.8375,-22,45.0,greedy,3,opening,False,0.0,0.0,False
3,19,1,"[[1, 4], [3, 6]]","[3, 6]",27,16.2566,0.5781,-22,45.0,greedy,3,opening,False,0.0,0.0,False
3,20,0,"[[4, 3], [3, 4]]","[3, 4]",212,130.5356,0.6319,-22,87.0,greedy,3,midgame,True,0,0.0,False
3,21,1,"[[0, 5], [1, 4]]","[1, 4]",111,45.8374,0.7832,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
3,22,0,"[[3, 4], [2, 5]]","[2, 5]",114,24.5945,0.8021,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
3,23,1,"[[1, 4], [2, 3]]","[2, 3]",92,24.3783,0.7946,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
3,24,0,"[[7, 0], [6, 1]]","[6, 1]",72,12.3191,0.875,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
3,25,1,"[[2, 1], [3, 0]]","[3, 0]",88,15.0132,0.8036,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
3,26,0,"[[6, 1], [5, 0]]","[5, 0]",71,17.8771,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
3,27,1,"[[1, 2], [2, 1]]","[2, 1]",86,18.1012,0.808,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
3,28,0,"[[2, 5], [1, 6]]","[1, 6]",71,15.1048,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
3,29,1,"[[0, 7], [2, 5]]","[2, 5]",22,5.41,0.6562,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
3,30,0,"[[5, 0], [4, 1]]","[4, 1]",57,13.4137,0.8728,-22,100.0,greedy,3,midgame,True,0,0.0,False
3,31,1,"[[3, 0], [5, 2]]","[5, 2]",21,3.1159,0.6719,-22,100.0,greedy,3,midgame,False,0.0,0.0,False
3,32,0,"[[7, 4], [6, 3]]","[6, 3]",55,9.4178,0.8568,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
3,33,1,"[[5, 2], [7, 4]]","[7, 4]",18,2.0857,0.7188,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
3,34,0,"[[7, 2], [6, 1]]","[6, 1]",71,15.0101,0.7227,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
3,35,1,"[[2, 1], [3, 0]]","[3, 0]",105,26.6788,0.8177,-22,114.0,greedy,3,midgame,True,0.0,0.0,True
3,36,0,"[[6, 1], [5, 0]]","[5, 0]",41,10.9518,0.8398,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
3,37,1,"[[2, 3], [3, 2]]","[3, 2]",103,14.0555,0.7988,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
3,38,0,"[[5, 0], [4, 1]]","[4, 1]",14,4.0305,0.9271,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
3,39,1,"[[3, 0], [5, 2]]","[5, 2]",25,4.952,0.8047,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
3,40,0,"[[7, 6], [6, 7]]","[6, 7]",22,3.9549,0.8281,-22,128.0,greedy,3,midgame,True,0,0.0,False
3,41,1,"[[5, 2], [6, 1]]","[6, 1]",73,15.425,0.8733,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
3,42,0,"[[6, 7], [5, 6]]","[5, 6]",21,5.7735,0.6719,-22,128.0,greedy,3,midgame,False,0.0,0.0,False
3,43,1,"[[3, 6], [4, 7]]","[4, 7]",77,14.5531,0.8663,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
3,44,0,"[[5, 6], [4, 5]]","[4, 5]",22,2.773,0.6562,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
3,45,1,"[[6, 1], [7, 0]]","[7, 0]",63,7.5183,0.9016,-22,156.0,greedy,3,midgame,True,144.0,144.0,True
3,46,0,"[[4, 5], [3, 4]]","[3, 4]",5,0.4368,0.9609,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
3,47,1,"[[2, 5], [4, 3]]","[4, 3]",2,0.1309,0.9688,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
4,0,0,"[[6, 1], [5, 0]]","[5, 0]",83,18.8496,0.8147,0,0,greedy,3,opening,False,0,0.0,False
4,1,1,"[[1, 0], [2, 1]]","[2, 1]",85,18.0762,0.8103,0,0,greedy,3,opening,False,0.0,0.0,True
4,2,0,"[[5, 0], [4, 1]]","[4, 1]",107,25.6798,0.791,0,1.0,greedy,3,opening,False,0.0,0.0,False
4,3,1,"[[0, 1], [1, 0]]","[1, 0]",90,23.0222,0.8242,0,1.0,greedy,3,opening,False,0.0,0.0,True
